user_id;with_flow;regular;with_flow_listened;regular_listened
9786;115;40;57;33
9787;21;77;12;69
9788;88;39;43;21
9789;113;52;64;49
9790;11;100;9;78
9791;12;104;10;97
9792;9;119;7;97
9793;133;50;132;48
9794;27;138;26;121
9795;2;65;0;44
9796;83;90;3;11
9797;0;105;0;90
9798;178;0;42;0
9799;78;67;34;63
9800;27;59;18;43
9801;197;0;18;0
9802;24;105;1;34
9803;12;165;2;63
9804;100;69;62;35
9805;133;57;105;43
9806;181;22;27;4
9807;0;50;0;35
9808;8;110;0;34
9809;82;110;65;107
9810;62;60;28;45
9811;12;72;6;63
9812;119;74;72;61
9813;15;123;12;92
9814;109;50;108;50
9815;11;55;1;21
9816;0;101;0;99
9817;156;17;24;15
9818;1;142;1;88
9819;37;79;10;34
9820;18;126;6;101
9821;4;94;4;75
9822;98;67;76;48
9823;28;108;17;84
9824;54;59;39;42
9825;0;171;0;55
9826;0;70;0;32
9827;8;144;3;124
9828;43;106;16;93
9829;98;59;93;39
9830;2;12;0;12
9831;1;133;1;104
9832;12;114;1;113
9833;65;116;56;95
9834;43;133;40;118
9835;0;86;0;83
9836;13;130;5;100
9837;100;12;76;11
9838;27;118;9;91
9839;5;124;0;35
9840;4;65;1;29
9841;21;76;5;42
9842;0;79;0;58
9843;72;120;69;112
9844;1;114;1;98
9845;125;16;82;5
9846;13;108;4;82
9847;46;104;4;19
9848;79;106;77;106
9849;78;5;62;2
9850;16;75;9;59
9851;50;94;33;88
9852;58;99;45;49
9853;0;36;0;34
9854;13;80;13;73
9855;57;137;40;130
9856;3;36;2;30
9857;0;78;0;63
9858;7;63;6;41
9859;6;81;1;30
9860;144;46;13;19
9861;1;123;0;107
9862;23;66;8;46
9863;118;72;99;64
9864;22;129;6;46
9865;54;78;25;40
9866;0;70;0;40
9867;10;165;10;141
9868;32;155;31;151
9869;0;79;0;68
9870;0;150;0;139
9871;116;65;59;36
9872;23;89;13;60
9873;39;74;16;49
9874;113;64;109;63
9875;2;104;0;65
9876;47;145;25;103
9877;128;31;101;10
9878;0;15;0;13
9879;0;159;0;94
9880;0;185;0;164
9881;27;139;18;93
9882;21;85;13;71
9883;27;41;27;32
9884;1;81;0;46
9885;143;29;139;28
9886;40;91;6;64
9887;3;184;1;38
9888;0;98;0;49
9889;25;89;15;56
9890;28;96;16;81
9891;96;79;61;58
9892;12;55;12;52
9893;108;52;85;44
9894;45;58;6;38
9895;22;76;20;56
9896;40;105;15;67
9897;8;50;2;16
9898;1;68;0;49
9899;0;73;0;73
9900;125;54;14;38
9901;16;116;5;107
9902;22;80;19;71
9903;0;79;0;68
9904;1;121;0;103
9905;0;76;0;69
9906;59;69;11;24
9907;5;114;3;49
9908;5;59;5;34
9909;8;159;1;69
9910;65;110;34;97
9911;3;124;3;50
9912;16;111;11;99
9913;53;96;34;56
9914;39;120;27;106
9915;27;115;9;38
9916;9;166;7;132
9917;3;139;1;17
9918;14;34;5;27
9919;0;158;0;89
9920;13;87;12;84
9921;100;69;9;32
9922;4;17;2;17
9923;2;56;1;53
9924;1;66;0;51
9925;11;180;2;18
9926;33;154;33;153
9927;112;71;67;39
9928;69;98;62;90
9929;88;95;68;14
9930;3;73;0;64
9931;80;108;4;40
9932;52;96;17;85
9933;4;52;3;51
9934;10;106;9;101
9935;0;76;0;56
9936;55;102;35;69
9937;3;164;3;146
9938;1;129;0;126
9939;126;54;5;32
9940;42;20;37;20
9941;162;9;143;8
9942;50;34;50;34
9943;109;74;102;72
9944;2;172;0;28
9945;90;101;88;100
9946;3;140;1;104
9947;33;154;18;138
9948;68;94;35;61
9949;22;98;18;81
9950;77;60;71;56
9951;185;12;119;4
9952;5;99;5;65
9953;2;180;1;104
9954;5;113;1;80
9955;91;63;3;19
9956;39;128;33;112
9957;37;83;21;58
9958;0;153;0;133
9959;70;88;42;51
9960;101;65;79;63
9961;17;142;16;118
9962;1;61;1;42
9963;7;114;1;46
9964;16;178;10;166
9965;84;107;73;107
9966;9;124;9;113
9967;1;148;0;144
9968;141;21;129;18
9969;3;63;0;57
9970;7;139;1;47
9971;2;110;1;98
9972;2;158;2;138
9973;74;41;23;20
9974;152;41;12;7
9975;0;174;0;42
9976;0;116;0;83
9977;4;81;2;67
9978;10;133;2;94
9979;28;103;21;96
9980;3;140;1;95
9981;52;132;11;61
9982;1;86;1;80
9983;38;95;2;50
9984;20;38;3;17
9985;13;173;10;130
9986;1;72;1;55
9987;3;56;1;55
9988;4;128;3;78
9989;41;137;38;127
9990;0;103;0;61
9991;93;66;50;57
9992;171;15;50;8
9993;72;43;64;41
9994;33;94;28;91
9995;0;110;0;72
9996;4;57;2;35
9997;59;118;46;111
9998;12;114;4;60
9999;41;111;15;55
10000;167;4;70;3
10001;1;26;1;20
10002;94;100;86;98
10003;0;143;0;111
10004;61;76;42;27
10005;136;28;29;11
10006;99;85;25;49
10007;16;89;2;47
10008;0;69;0;60
10009;49;132;2;12
10010;29;114;13;78
10011;1;39;0;25
10012;40;133;12;58
10013;17;150;13;95
10014;1;154;0;22
10015;79;55;23;48
10016;1;104;0;94
10017;8;135;0;27
10018;63;66;6;39
10019;41;112;9;11
10020;95;51;19;12
10021;28;119;27;117
10022;26;117;4;43
10023;85;90;58;74
10024;4;164;1;158
10025;144;32;7;14
10026;127;36;116;34
10027;121;58;66;47
10028;58;45;38;29
10029;54;132;43;119
10030;0;63;0;63
10031;4;81;3;73
10032;6;51;2;39
10033;0;140;0;120
10034;83;95;57;59
10035;51;63;27;49
10036;140;15;26;6
10037;3;77;3;60
10038;1;133;0;129
10039;1;73;1;63
10040;13;88;5;64
10041;34;102;3;55
10042;20;62;15;50
10043;165;6;126;4
10044;0;63;0;58
10045;14;37;2;31
10046;70;116;30;105
10047;2;90;0;39
10048;57;131;6;27
10049;20;70;18;63
10050;70;75;52;70
10051;13;56;4;41
10052;125;48;117;47
10053;24;130;1;56
10054;85;56;63;55
10055;4;149;3;146
10056;0;162;0;146
10057;0;82;0;62
10058;26;110;15;94
10059;83;86;31;49
10060;1;26;1;23
10061;35;82;25;68
10062;0;101;0;39
10063;158;25;10;20
10064;84;74;82;62
10065;10;134;4;118
10066;55;85;54;84
10067;36;88;2;66
10068;37;89;37;85
10069;29;79;4;50
10070;172;12;40;8
10071;144;17;76;16
10072;0;111;0;48
10073;17;140;4;130
10074;5;47;1;43
10075;7;162;6;116
10076;92;83;18;14
10077;1;111;0;47
10078;4;146;1;41
10079;16;105;14;83
10080;63;84;45;80
10081;114;64;36;13
10082;0;60;0;60
10083;47;130;47;99
10084;2;118;0;83
10085;101;63;67;52
10086;8;110;4;41
10087;2;159;1;152
10088;1;66;0;49
10089;70;50;52;36
10090;63;94;30;82
10091;48;54;22;50
10092;141;30;62;19
10093;38;138;8;18
10094;25;139;18;120
10095;9;32;3;28
10096;0;49;0;48
10097;165;0;129;0
10098;0;99;0;10
10099;6;74;4;59
10100;9;140;5;121
10101;16;125;7;74
10102;5;66;1;58
10103;2;52;1;48
10104;36;36;33;31
10105;14;125;8;106
10106;0;92;0;70
10107;26;105;11;78
10108;18;59;8;39
10109;7;167;2;108
10110;0;144;0;97
10111;41;63;11;30
10112;74;53;8;49
10113;0;98;0;87
10114;39;107;4;55
10115;0;68;0;37
10116;116;43;48;15
10117;34;154;23;108
10118;25;146;20;139
10119;55;112;38;100
10120;34;116;29;87
10121;1;118;0;70
10122;69;102;65;51
10123;0;42;0;32
10124;140;31;95;28
10125;0;95;0;67
10126;38;144;36;143
10127;7;88;6;57
10128;6;152;5;146
10129;4;71;3;46
10130;3;129;0;23
10131;7;63;2;37
10132;43;120;2;53
10133;13;154;9;116
10134;0;179;0;23
10135;68;76;54;61
10136;24;94;0;48
10137;12;97;0;22
10138;1;31;1;30
10139;31;28;18;18
10140;0;40;0;34
10141;22;83;20;42
10142;4;137;3;124
10143;181;0;129;0
10144;13;47;11;47
10145;41;55;10;49
10146;146;14;69;8
10147;0;181;0;37
10148;19;161;19;147
10149;21;74;3;48
10150;9;104;0;25
10151;7;76;6;32
10152;30;97;17;82
10153;72;32;44;27
10154;3;44;0;39
10155;19;167;15;166
10156;61;103;26;74
10157;43;105;35;78
10158;3;74;1;49
10159;0;187;0;184
10160;3;85;0;47
10161;0;151;0;147
10162;0;168;0;3
10163;45;122;42;115
10164;24;10;17;9
10165;2;113;2;89
10166;137;25;62;12
10167;1;137;1;105
10168;1;39;0;37
10169;101;51;98;40
10170;15;130;14;129
10171;47;97;34;66
10172;0;90;0;70
10173;167;6;160;6
10174;72;76;10;28
10175;4;98;1;22
10176;153;5;114;4
10177;30;34;11;28
10178;0;80;0;46
10179;0;130;0;67
10180;47;111;35;102
10181;1;50;0;37
10182;48;69;19;49
10183;88;43;49;41
10184;78;102;76;77
10185;24;64;14;49
10186;49;56;5;20
10187;13;109;6;25
10188;49;27;25;22
10189;3;119;1;93
10190;0;126;0;32
10191;0;78;0;74
10192;5;116;5;108
10193;0;172;0;171
10194;0;39;0;37
10195;10;164;10;157
10196;43;132;43;128
10197;0;66;0;58
10198;51;40;40;35
10199;29;101;3;52
10200;21;104;16;87
10201;1;61;0;39
10202;44;23;12;19
10203;89;86;80;79
10204;10;57;2;27
10205;26;84;26;70
10206;1;132;1;115
10207;1;125;1;98
10208;1;43;0;43
10209;97;71;22;56
10210;129;42;33;29
10211;137;32;94;30
10212;10;69;1;25
10213;58;102;38;88
10214;1;118;0;24
10215;3;128;1;76
10216;26;70;17;47
10217;0;74;0;57
10218;102;45;22;40
10219;1;62;1;49
10220;1;127;1;99
10221;6;125;2;60
10222;8;153;8;152
10223;80;71;75;69
10224;148;27;89;25
10225;21;19;9;19
10226;113;21;86;21
10227;0;99;0;49
10228;20;105;11;63
10229;8;166;2;152
10230;5;125;4;59
10231;6;140;6;139
10232;8;151;6;98
10233;9;142;9;135
10234;89;86;39;54
10235;166;0;0;0
10236;157;13;114;9
10237;20;142;15;127
10238;4;143;2;47
10239;63;59;62;51
10240;66;80;29;78
10241;92;91;76;74
10242;58;74;14;38
10243;72;98;40;38
10244;5;143;3;84
10245;135;45;36;44
10246;0;74;0;68
10247;6;102;2;52
10248;51;103;48;96
10249;4;66;4;39
10250;0;96;0;89
10251;93;61;15;44
10252;72;110;66;107
10253;12;132;3;95
10254;1;46;0;42
10255;2;25;1;24
10256;175;12;175;12
10257;12;119;8;67
10258;117;52;56;39
10259;0;38;0;38
10260;80;91;5;80
10261;55;93;23;54
10262;42;99;37;83
10263;3;31;2;27
10264;10;101;1;87
10265;49;62;34;61
10266;1;120;1;81
10267;0;107;0;100
10268;3;147;2;109
10269;9;117;2;44
10270;2;104;2;94
10271;8;106;5;96
10272;40;100;9;59
10273;108;43;56;18
10274;17;128;10;117
10275;35;16;23;11
10276;52;98;7;26
10277;30;122;28;114
10278;19;69;9;45
10279;0;116;0;59
10280;146;17;46;13
10281;75;84;18;70
10282;151;12;10;9
10283;6;82;2;44
10284;9;38;3;25
10285;0;70;0;52
10286;12;136;7;99
10287;5;63;5;44
10288;2;149;2;127
10289;81;49;13;35
10290;34;144;14;131
10291;68;75;1;40
10292;0;109;0;20
10293;0;74;0;41
10294;38;31;30;27
10295;0;42;0;32
10296;7;155;4;72
10297;6;124;5;121
10298;0;124;0;118
10299;2;120;2;109
10300;125;21;89;20
10301;94;38;42;23
10302;31;81;26;73
10303;0;112;0;56
10304;45;21;35;21
10305;0;162;0;147
10306;5;44;4;27
10307;36;98;34;54
10308;0;73;0;71
10309;24;139;9;98
10310;14;142;13;98
10311;25;62;25;58
10312;135;15;39;10
10313;1;31;1;27
10314;0;37;0;31
10315;4;80;0;58
10316;36;107;12;99
10317;2;84;1;70
10318;18;62;6;38
10319;4;73;2;50
10320;17;130;7;53
10321;139;21;58;18
10322;16;101;11;95
10323;0;98;0;43
10324;0;35;0;35
10325;93;79;66;65
10326;74;87;10;17
10327;0;79;0;67
10328;115;30;74;25
10329;1;118;0;113
10330;5;112;0;108
10331;1;90;1;24
10332;39;91;29;76
10333;1;74;0;71
10334;0;167;0;154
10335;35;13;31;13
10336;70;40;7;30
10337;11;60;10;43
10338;1;56;0;34
10339;50;57;30;33
10340;0;46;0;33
10341;66;92;8;36
10342;67;57;26;31
10343;83;47;8;25
10344;0;121;0;107
10345;15;92;12;67
10346;32;101;23;83
10347;149;16;149;15
10348;0;73;0;71
10349;12;152;11;143
10350;112;65;109;47
10351;69;105;44;94
10352;11;68;1;25
10353;3;128;1;120
10354;23;55;22;52
10355;0;57;0;50
10356;49;57;25;51
10357;97;56;57;45
10358;27;72;13;68
10359;118;44;107;41
10360;1;112;1;75
10361;96;74;83;46
10362;28;61;25;47
10363;9;161;2;64
10364;12;78;10;64
10365;90;83;43;41
10366;13;86;1;41
10367;70;56;62;51
10368;5;68;3;50
10369;0;168;0;118
10370;10;91;7;77
10371;5;101;2;68
10372;106;61;84;57
10373;155;23;23;13
10374;52;122;32;107
10375;0;60;0;43
10376;0;104;0;82
10377;11;31;7;30
10378;2;122;0;106
10379;74;62;42;43
10380;65;92;59;61
10381;0;104;0;80
10382;1;104;0;97
10383;33;108;25;103
10384;77;89;53;82
10385;27;113;27;98
10386;1;104;0;47
10387;0;149;0;112
10388;2;34;2;24
10389;1;101;0;67
10390;100;58;56;33
10391;0;98;0;70
10392;15;129;5;48
10393;1;119;0;102
10394;136;33;60;19
10395;59;100;38;72
10396;0;123;0;78
10397;146;23;83;14
10398;8;58;4;31
10399;35;55;29;51
10400;23;97;17;90
10401;4;92;3;76
10402;0;35;0;27
10403;94;80;93;76
10404;19;121;16;116
10405;28;95;4;33
10406;0;98;0;48
10407;42;132;35;121
10408;6;52;4;36
10409;99;63;75;44
10410;0;80;0;65
10411;80;45;79;41
10412;24;111;21;99
10413;40;93;11;27
10414;0;146;0;42
10415;31;120;19;66
10416;20;53;13;49
10417;7;167;5;163
10418;2;157;1;110
10419;98;69;58;52
10420;147;0;141;0
10421;26;118;14;84
10422;25;69;16;48
10423;34;39;7;34
10424;86;73;48;29
10425;0;56;0;36
10426;0;151;0;53
10427;132;34;124;31
10428;37;42;9;37
10429;0;55;0;42
10430;21;118;3;37
10431;19;53;18;31
10432;21;90;4;15
10433;0;128;0;83
10434;27;135;18;87
10435;15;84;15;83
10436;172;0;53;0
10437;0;143;0;50
10438;5;128;2;90
10439;72;80;48;71
10440;76;77;29;36
10441;56;61;5;26
10442;0;121;0;107
10443;0;94;0;13
10444;112;15;27;7
10445;24;130;17;114
10446;134;24;127;23
10447;2;80;2;75
10448;68;91;50;52
10449;30;80;5;55
10450;50;103;12;31
10451;5;91;3;66
10452;56;114;52;111
10453;142;8;67;1
10454;0;35;0;32
10455;113;52;2;10
10456;45;58;12;28
10457;0;44;0;43
10458;65;85;61;75
10459;83;78;15;15
10460;0;104;0;81
10461;0;83;0;79
10462;161;0;161;0
10463;39;87;14;36
10464;69;92;6;49
10465;82;53;11;18
10466;1;126;0;47
10467;48;62;2;40
10468;29;80;11;70
10469;42;59;16;36
10470;24;44;1;43
10471;6;77;1;51
10472;29;134;25;129
10473;0;103;0;92
10474;129;46;28;24
10475;0;79;0;47
10476;13;64;10;64
10477;3;145;0;92
10478;1;132;1;81
10479;75;71;38;45
10480;1;60;0;43
10481;0;83;0;50
10482;2;42;1;42
10483;0;55;0;47
10484;30;42;11;21
10485;95;80;90;72
10486;0;47;0;42
10487;12;32;2;24
10488;54;60;38;46
10489;24;54;14;42
10490;12;122;9;74
10491;13;120;1;56
10492;43;52;9;29
10493;120;45;43;36
10494;1;35;0;27
10495;12;64;6;43
10496;127;23;37;8
10497;55;46;8;21
10498;21;129;20;114
10499;9;92;6;60
10500;18;71;6;36
10501;67;13;56;13
10502;151;16;12;9
10503;46;93;39;93
10504;20;60;16;48
10505;0;75;0;59
10506;17;140;7;114
10507;5;151;2;52
10508;104;74;53;52
10509;0;49;0;44
10510;2;52;2;28
10511;18;99;14;87
10512;3;81;3;46
10513;0;80;0;57
10514;0;99;0;86
10515;1;71;1;51
10516;72;53;59;33
10517;4;121;1;31
10518;46;26;6;22
10519;33;71;11;55
10520;6;143;6;131
10521;134;28;50;16
10522;22;125;16;69
10523;27;38;1;18
10524;0;155;0;79
10525;12;125;7;107
10526;9;41;8;33
10527;3;90;3;79
10528;147;18;24;18
10529;6;97;3;92
10530;140;32;24;14
10531;43;134;30;128
10532;23;136;8;110
10533;55;106;49;39
10534;2;89;0;79
10535;40;112;35;86
10536;32;35;31;32
10537;77;79;24;48
10538;172;5;150;3
10539;2;111;0;72
10540;0;154;0;110
10541;0;10;0;8
10542;0;93;0;60
10543;18;93;17;85
10544;17;73;14;66
10545;106;37;100;35
10546;6;126;4;104
10547;43;72;14;49
10548;1;85;1;65
10549;2;93;1;83
10550;0;156;0;134
10551;0;44;0;35
10552;136;12;21;7
10553;0;78;0;44
10554;0;128;0;62
10555;39;78;17;67
10556;3;64;0;31
10557;86;54;40;40
10558;91;80;7;78
10559;10;95;8;84
10560;1;113;0;100
10561;23;53;13;46
10562;11;108;9;70
10563;31;137;27;133
10564;155;18;8;8
10565;7;38;5;35
10566;82;60;0;25
10567;6;73;4;61
10568;14;111;13;97
10569;28;83;4;34
10570;34;54;15;38
10571;129;31;112;18
10572;16;60;13;60
10573;20;147;19;144
10574;6;114;5;97
10575;2;152;1;77
10576;0;77;0;33
10577;11;155;3;135
10578;11;89;11;68
10579;134;33;0;8
10580;2;121;0;79
10581;1;149;0;56
10582;35;73;8;46
10583;131;11;114;6
10584;0;133;0;75
10585;0;113;0;52
10586;92;79;39;54
10587;0;69;0;69
10588;76;72;43;56
10589;0;42;0;37
10590;24;108;8;62
10591;100;64;46;57
10592;17;56;13;38
10593;0;66;0;54
10594;114;20;42;14
10595;70;41;47;19
10596;0;81;0;67
10597;12;50;10;35
10598;8;65;1;30
10599;64;83;31;46
10600;17;148;16;147
10601;8;55;5;37
10602;1;145;1;132
10603;2;48;2;40
10604;4;134;1;89
10605;86;76;70;65
10606;3;106;2;99
10607;47;106;25;104
10608;0;113;0;101
10609;54;53;5;24
10610;18;137;15;86
10611;7;57;6;44
10612;22;90;6;48
10613;82;84;72;80
10614;57;33;21;27
10615;29;106;10;22
10616;70;53;18;35
10617;0;81;0;54
10618;60;57;15;37
10619;12;74;7;59
10620;11;51;0;29
10621;137;18;111;17
10622;0;71;0;54
10623;17;93;15;84
10624;0;46;0;44
10625;44;104;22;62
10626;21;84;19;65
10627;12;150;11;141
10628;107;37;64;33
10629;38;123;18;80
10630;0;56;0;49
10631;28;111;6;20
10632;2;78;2;72
10633;0;154;0;122
10634;38;101;15;99
10635;29;37;14;29
10636;0;156;0;109
10637;62;86;20;17
10638;10;52;8;44
10639;0;23;0;17
10640;2;68;1;43
10641;65;105;62;99
10642;20;94;10;76
10643;0;116;0;56
10644;1;27;0;23
10645;14;114;3;61
10646;5;107;3;72
10647;138;26;41;23
10648;159;3;70;3
10649;11;77;11;72
10650;20;128;3;39
10651;13;73;7;37
10652;0;12;0;10
10653;35;53;8;42
10654;4;89;2;63
10655;10;76;3;51
10656;25;99;16;61
10657;130;1;85;1
10658;0;42;0;42
10659;37;120;32;112
10660;0;94;0;85
10661;131;36;120;35
10662;9;42;9;35
10663;169;0;71;0
10664;57;77;35;53
10665;93;63;8;24
10666;22;120;22;114
10667;67;98;28;78
10668;1;54;1;43
10669;20;120;17;96
10670;58;94;51;72
10671;14;59;3;42
10672;0;68;0;65
10673;137;27;68;13
10674;93;56;92;51
10675;39;48;12;38
10676;10;133;4;85
10677;2;35;1;34
10678;17;130;1;23
10679;14;56;12;38
10680;17;99;12;59
10681;5;60;0;48
10682;62;70;57;59
10683;83;80;16;26
10684;18;48;1;34
10685;61;65;13;44
10686;6;68;5;63
10687;16;120;8;112
10688;6;146;1;92
10689;89;70;87;68
10690;127;16;108;12
10691;32;85;31;79
10692;0;138;0;94
10693;36;87;11;67
10694;83;67;78;50
10695;15;49;15;49
10696;40;82;23;57
10697;71;37;56;35
10698;0;96;0;66
10699;114;40;26;24
10700;0;91;0;84
10701;0;164;0;8
10702;0;76;0;65
10703;63;88;12;62
10704;14;142;3;54
10705;5;55;2;32
10706;8;83;6;75
10707;30;122;27;93
10708;15;82;1;19
10709;31;65;22;60
10710;2;50;2;28
10711;0;147;0;140
10712;20;128;9;18
10713;1;71;0;56
10714;5;146;4;135
10715;2;36;1;32
10716;0;33;0;25
10717;3;159;1;156
10718;0;23;0;20
10719;1;87;1;73
10720;1;10;1;9
10721;1;90;1;87
10722;27;63;17;42
10723;7;137;5;54
10724;5;98;5;90
10725;82;83;76;81
10726;67;34;2;33
10727;17;111;11;85
10728;0;101;0;70
10729;6;128;3;44
10730;12;81;4;34
10731;123;38;28;7
10732;3;57;2;34
10733;2;105;2;88
10734;14;126;9;98
10735;106;28;17;19
10736;63;88;60;85
10737;6;32;2;32
10738;0;81;0;76
10739;0;122;0;92
10740;44;84;6;26
10741;0;138;0;106
10742;55;50;46;38
10743;24;100;21;88
10744;23;93;10;51
10745;1;69;0;67
10746;5;124;1;36
10747;9;107;0;97
10748;17;102;13;59
10749;0;48;0;44
10750;6;130;0;15
10751;0;130;0;77
10752;68;79;13;19
10753;2;101;0;88
10754;5;74;4;53
10755;96;57;69;44
10756;11;36;11;33
10757;85;57;69;50
10758;98;35;76;31
10759;95;32;51;17
10760;89;66;52;58
10761;24;47;15;41
10762;13;66;8;37
10763;8;110;4;87
10764;62;37;61;20
10765;2;94;2;82
10766;0;66;0;50
10767;79;78;79;78
10768;9;96;7;86
10769;45;104;42;101
10770;49;20;0;20
10771;56;59;44;58
10772;17;82;14;67
10773;7;136;7;128
10774;1;128;0;69
10775;2;157;1;57
10776;62;47;38;34
10777;88;39;69;31
10778;119;40;45;32
10779;17;94;17;93
10780;53;112;30;66
10781;3;76;1;42
10782;92;40;75;24
10783;29;122;16;47
10784;6;64;4;41
10785;132;1;33;1
10786;40;72;19;55
10787;1;153;0;70
10788;51;79;31;35
10789;30;111;30;88
10790;124;19;41;12
10791;154;3;85;2
10792;132;10;125;9
10793;37;43;4;23
10794;0;101;0;58
10795;3;120;2;54
10796;32;120;22;65
10797;132;22;30;17
10798;168;0;4;0
10799;114;32;104;29
10800;86;68;61;52
10801;80;28;64;25
10802;0;107;0;91
10803;67;68;43;65
10804;149;17;7;17
10805;51;93;33;71
10806;7;78;0;48
10807;0;59;0;46
10808;81;68;69;67
10809;6;75;4;73
10810;122;40;33;21
10811;25;42;17;37
10812;2;16;2;16
10813;0;44;0;37
10814;0;150;0;146
10815;0;87;0;74
10816;0;40;0;31
10817;76;92;2;13
10818;0;139;0;124
10819;0;70;0;67
10820;18;34;18;33
10821;5;74;4;65
10822;11;23;2;19
10823;102;23;84;13
10824;22;93;13;67
10825;112;44;17;12
10826;69;61;65;61
10827;1;98;0;45
10828;42;91;15;69
10829;3;67;2;40
10830;82;56;75;45
10831;57;61;46;53
10832;136;24;114;16
10833;28;65;18;59
10834;6;106;4;34
10835;4;79;1;45
10836;83;74;26;56
10837;16;113;1;27
10838;38;42;25;28
10839;65;75;47;58
10840;11;65;8;25
10841;13;75;11;21
10842;16;111;8;75
10843;84;61;61;50
10844;80;59;62;57
10845;0;119;0;91
10846;2;90;2;63
10847;11;57;7;32
10848;156;0;26;0
10849;5;85;3;37
10850;39;77;8;53
10851;27;87;23;82
10852;17;74;13;61
10853;38;89;32;84
10854;8;103;0;53
10855;4;126;1;52
10856;40;61;29;54
10857;17;108;5;80
10858;13;72;8;47
10859;62;87;50;44
10860;3;84;0;20
10861;0;22;0;21
10862;10;130;0;92
10863;0;69;0;50
10864;0;131;0;125
10865;35;105;23;67
10866;17;94;8;75
10867;13;141;12;135
10868;138;24;7;7
10869;103;59;11;10
10870;19;121;2;26
10871;0;121;0;114
10872;7;136;4;98
10873;57;95;52;80
10874;11;42;6;27
10875;122;16;44;10
10876;85;56;35;53
10877;10;95;9;79
10878;33;89;30;84
10879;2;48;0;28
10880;12;114;11;111
10881;38;102;11;71
10882;0;128;0;119
10883;93;60;85;51
10884;0;125;0;84
10885;54;68;15;42
10886;18;58;1;31
10887;19;82;16;72
10888;9;58;9;51
10889;1;79;0;60
10890;12;109;4;44
10891;12;134;12;123
10892;10;104;2;79
10893;0;113;0;39
10894;63;83;60;76
10895;0;123;0;15
10896;13;75;9;61
10897;4;35;0;23
10898;82;77;67;70
10899;4;43;4;37
10900;136;14;131;12
10901;36;43;3;29
10902;58;96;23;44
10903;88;35;17;27
10904;80;79;78;76
10905;105;13;82;12
10906;39;119;0;10
10907;3;122;2;36
10908;119;23;45;19
10909;6;138;0;31
10910;2;98;2;78
10911;0;141;0;131
10912;63;56;40;44
10913;0;162;0;15
10914;40;83;26;57
10915;34;117;13;61
10916;119;34;6;11
10917;106;28;44;21
10918;68;82;22;17
10919;87;46;58;26
10920;25;78;21;78
10921;9;76;0;38
10922;41;82;18;49
10923;114;6;104;4
10924;71;87;44;56
10925;5;71;2;47
10926;38;126;35;126
10927;0;114;0;58
10928;155;0;34;0
10929;19;90;19;81
10930;82;68;68;60
10931;17;99;10;64
10932;0;121;0;96
10933;0;131;0;64
10934;64;97;63;93
10935;0;31;0;23
10936;13;97;5;38
10937;30;129;16;63
10938;46;106;43;104
10939;10;101;2;31
10940;118;38;95;19
10941;0;89;0;81
10942;6;94;6;70
10943;135;6;134;6
10944;0;158;0;137
10945;121;36;80;32
10946;114;0;111;0
10947;5;108;0;70
10948;34;105;14;41
10949;6;79;6;67
10950;87;48;71;40
10951;37;109;11;31
10952;0;108;0;103
10953;11;132;3;54
10954;2;88;0;40
10955;29;90;21;78
10956;0;141;0;137
10957;10;125;5;55
10958;35;83;13;56
10959;13;106;6;74
10960;0;119;0;107
10961;3;83;2;25
10962;40;104;15;66
10963;40;71;10;34
10964;1;75;0;36
10965;0;124;0;84
10966;3;78;1;76
10967;93;48;39;42
10968;6;141;3;77
10969;141;10;40;7
10970;38;106;24;85
10971;35;118;32;104
10972;0;116;0;52
10973;13;64;2;36
10974;1;68;0;43
10975;32;95;28;83
10976;46;63;25;48
10977;8;116;5;78
10978;5;62;3;46
10979;60;55;42;47
10980;35;81;31;36
10981;43;51;21;40
10982;20;63;11;32
10983;63;50;38;36
10984;83;75;31;55
10985;34;122;32;109
10986;1;50;0;23
10987;2;30;0;24
10988;33;104;2;45
10989;0;127;0;91
10990;3;151;2;137
10991;11;83;4;53
10992;2;104;0;97
10993;3;93;2;59
10994;65;88;64;78
10995;5;82;1;64
10996;49;99;42;89
10997;9;51;3;27
10998;143;3;21;1
10999;54;85;53;81
11000;30;51;12;35
11001;34;30;34;29
11002;15;73;15;70
11003;4;60;3;48
11004;113;5;60;4
11005;0;51;0;39
11006;6;146;5;36
11007;33;80;1;24
11008;41;77;29;61
11009;22;98;17;60
11010;113;42;10;25
11011;3;87;0;37
11012;0;101;0;90
11013;0;37;0;36
11014;0;97;0;75
11015;68;77;55;64
11016;3;96;1;44
11017;10;90;0;46
11018;0;89;0;55
11019;0;77;0;57
11020;0;68;0;52
11021;10;34;10;34
11022;1;95;0;36
11023;0;56;0;44
11024;0;135;0;122
11025;11;106;7;59
11026;48;104;47;101
11027;71;40;31;27
11028;29;102;17;61
11029;84;52;43;30
11030;0;90;0;68
11031;8;104;0;51
11032;85;55;77;45
11033;0;28;0;27
11034;21;102;6;23
11035;12;63;9;54
11036;0;82;0;70
11037;0;92;0;82
11038;0;107;0;60
11039;6;118;3;89
11040;3;78;2;66
11041;12;105;7;47
11042;0;111;0;37
11043;25;118;24;116
11044;19;43;8;39
11045;15;99;13;84
11046;32;111;20;80
11047;13;99;12;71
11048;0;107;0;59
11049;52;33;9;24
11050;3;59;1;40
11051;0;72;0;60
11052;0;36;0;36
11053;1;110;1;106
11054;156;1;13;1
11055;80;72;13;16
